Loan_ID,Gender,Married,Dependent_No,Education,Self_Employed,Applicant_Income,CoApplicant_Income,Loan_Amount,Loan_Amount_Term,Credit_History,Loan_Status
24239,0,0,1,1,1,83428,47892,20000,240,1,1
24240,1,0,2,1,0,62984,10639,10000,300,1,0
24241,0,1,0,0,0,51727,32006,10000,240,0,0
24242,0,1,2,1,1,1049,3304,50000,180,1,1
24243,1,0,0,0,1,81158,44320,50000,180,1,1
24244,0,0,0,0,1,56740,33800,30000,300,1,0
24245,0,1,0,0,1,75461,24223,50000,180,1,1
24246,1,0,4,0,1,7787,11243,30000,180,0,1
24247,0,0,1,1,1,11957,12918,60000,300,1,1
24248,0,0,1,1,1,42859,24146,50000,120,0,1
24249,0,1,4,0,1,43358,21021,40000,180,1,0
24250,1,1,4,1,1,31100,23728,10000,180,0,1
24251,1,0,2,1,1,97039,19693,50000,180,1,1
24252,1,1,3,0,1,40975,6782,30000,120,1,1
24253,0,1,0,0,0,59860,8576,30000,180,1,1
24254,1,1,0,1,1,9686,18210,30000,300,1,1
24255,0,1,2,0,0,13010,15231,60000,180,1,1
24256,1,0,1,0,1,79577,,40000,360,0,0
24257,1,0,0,0,1,38249,23210,10000,300,0,0
24258,1,1,0,1,0,86784,21641,50000,300,1,1
24259,1,0,1,0,0,88309,1276,30000,240,1,1
24260,1,1,0,1,1,71259,14255,30000,60,1,0
24261,0,0,0,0,1,70415,10769,60000,300,0,1
24262,0,0,1,0,1,39215,9229,60000,300,0,1
24263,0,1,4,1,1,77176,6895,20000,240,0,1
24264,0,0,0,0,1,5445,,40000,300,0,1
24265,1,1,1,0,1,58049,48600,20000,300,0,1
24266,1,0,3,0,0,84741,3434,50000,300,0,1
24267,0,1,3,0,0,3362,6210,60000,60,1,1
24268,1,1,0,0,1,83685,32750,50000,60,1,0
24269,1,0,1,1,0,78816,17849,50000,120,1,1
24270,1,0,1,0,1,39572,,60000,60,1,0
24271,0,1,1,0,0,49535,43095,10000,300,1,0
24272,1,0,4,0,0,48877,31428,10000,360,1,1
24273,1,0,0,0,0,23809,9088,60000,360,0,0
24274,0,1,3,0,0,72916,14395,60000,60,0,1
24275,0,0,4,0,1,17196,30886,40000,180,1,0
24276,0,0,1,0,1,61439,47348,10000,120,0,0
24277,1,1,0,0,1,88269,36933,40000,120,1,1
24278,1,0,4,0,0,64173,9649,40000,60,1,0
24279,1,0,2,1,1,98614,32268,30000,120,1,1
24280,0,1,3,0,0,82494,11137,30000,240,0,1
24281,1,1,1,0,1,28862,7393,60000,360,1,1
24282,1,1,3,1,1,11824,36051,50000,180,1,0
24283,1,0,4,0,1,15191,25923,40000,120,1,1
24284,1,1,4,0,1,84018,33057,50000,360,1,0
24285,1,1,2,0,0,38860,,20000,240,1,1
24286,1,0,0,0,0,41974,6520,20000,360,0,1
24287,1,1,0,1,1,52795,22316,40000,360,1,0
24288,1,0,4,0,0,83919,29182,30000,60,1,1
24289,0,1,3,0,1,2765,4765,20000,120,0,0
24290,1,1,4,0,0,24386,33223,30000,300,1,0
24291,1,1,4,1,1,16712,38732,50000,60,1,0
24292,0,1,0,0,0,29686,45043,40000,120,0,1
24293,0,0,4,0,1,4354,,60000,120,1,1
24294,1,0,2,0,0,86243,41931,50000,300,1,1
24295,1,1,0,0,1,56352,14854,20000,240,0,0
24296,1,0,2,0,1,65707,,20000,60,1,0
24297,1,0,1,0,1,23283,37988,10000,180,1,1
24298,0,1,0,0,1,63034,31662,50000,300,1,0
24299,1,0,0,1,0,55522,34528,60000,120,0,1
24300,0,0,0,1,0,90176,40560,10000,300,1,1
24301,1,1,1,1,0,61627,33072,40000,300,0,1
24302,0,1,0,0,0,74700,2044,40000,60,1,0
24303,1,1,0,0,0,70864,36282,50000,60,1,1
24304,1,1,0,0,1,84029,7467,60000,180,0,0
24305,0,1,0,1,0,31089,41730,50000,120,0,0
24306,0,1,0,1,1,27097,34033,30000,240,1,0
24307,1,0,0,0,0,89141,11047,60000,240,0,0
24308,1,1,3,1,1,40175,20991,30000,240,0,1
24309,0,1,4,0,0,94472,37828,20000,240,1,1
24310,0,1,1,0,1,16263,45871,20000,60,1,1
24311,1,0,2,0,0,43458,22199,30000,360,0,1
24312,1,0,2,1,0,41686,38910,60000,300,0,1
24313,0,0,0,1,0,58683,42191,50000,60,1,0
24314,1,1,3,0,1,89570,33141,40000,240,0,0
24315,1,1,1,0,0,64565,32598,10000,360,1,1
24316,0,1,3,0,0,89459,,60000,240,0,1
24317,0,1,3,1,1,36995,45901,30000,360,0,0
24318,1,0,1,0,1,6067,4020,50000,240,1,1
24319,1,0,2,0,0,71410,18283,20000,240,1,1
24320,1,1,3,0,1,72842,24150,10000,360,1,1
24321,1,1,1,1,0,49554,,30000,120,0,1
24322,1,0,1,0,1,53202,26689,60000,180,0,1
24323,1,1,2,0,1,71428,19154,60000,60,0,1
24324,0,0,2,1,0,53615,31674,20000,180,0,1
24325,1,0,1,0,0,58249,31016,20000,60,0,0
24326,1,1,2,0,0,36810,20955,30000,180,1,1
24327,0,0,1,1,1,27093,19565,40000,120,0,1
24328,1,0,2,1,0,68010,35429,60000,240,1,0
24329,1,1,3,1,1,72393,,40000,120,0,0
24330,1,0,3,1,1,31309,8868,50000,300,1,1
24331,1,1,3,1,0,16641,,30000,180,1,0
24332,1,0,0,0,1,14344,24403,30000,60,1,0
24333,1,0,0,1,1,20479,16930,50000,60,1,0
24334,0,1,2,1,1,73538,44750,20000,180,1,1
24335,1,0,4,1,0,53245,25492,30000,240,1,0
24336,1,1,1,0,0,1093,25703,20000,120,0,1
24337,0,1,4,0,1,50124,16897,50000,300,1,1
24338,0,1,2,0,0,36024,1204,40000,300,0,1
24339,1,1,4,1,1,5873,7650,50000,180,1,1
24340,1,0,3,0,1,60636,16091,60000,300,0,1
24341,1,1,4,1,0,82315,17619,20000,120,1,1
24342,1,1,2,0,0,90289,21355,30000,300,1,0
24343,0,1,0,1,0,61401,16138,10000,180,1,1
24344,1,1,2,0,1,5322,27552,10000,300,0,1
24345,0,1,3,1,0,57429,8900,20000,180,0,0
24346,1,1,2,1,0,92624,19731,20000,120,1,1
24347,1,0,0,1,1,56679,44288,30000,300,1,0
24348,0,0,1,0,1,45254,12625,50000,60,1,1
24349,0,0,4,0,1,19179,2539,40000,180,0,0
24350,1,1,0,1,1,52273,15127,40000,360,1,1
24351,0,0,1,0,1,12983,23592,60000,60,0,0
24352,1,1,4,0,1,75689,10429,40000,300,1,0
24353,1,0,1,0,0,32342,5481,30000,300,1,1
24354,1,1,1,0,0,58921,29395,30000,180,1,1
24355,1,0,1,1,1,55196,49327,30000,120,0,1
24356,1,0,0,0,1,3181,19689,10000,360,1,0
24357,0,0,3,1,1,26461,,60000,60,1,0
24358,0,0,2,1,1,7830,23205,10000,240,1,1
24359,0,1,0,1,1,15408,28982,10000,360,1,1
24360,1,1,2,0,0,65794,11424,20000,180,1,0
24361,1,0,4,1,0,20986,1405,50000,240,1,1
24362,1,0,1,1,0,86582,17555,40000,300,1,1
24363,0,0,2,0,1,51364,30693,10000,360,1,0
24364,1,1,0,0,1,27089,39074,50000,180,0,1
24365,1,1,4,0,1,92043,19576,40000,360,0,1
24366,1,0,0,0,1,57373,19663,30000,120,1,1
24367,0,0,3,1,1,30439,19957,30000,300,1,1
24368,0,0,0,0,1,16629,47549,40000,360,1,0
24369,0,1,4,0,1,92000,44370,50000,240,0,0
24370,0,1,3,0,0,25769,17823,20000,300,0,0
24371,0,1,0,1,0,72366,24456,40000,120,1,1
24372,0,0,1,0,1,23452,19980,40000,240,0,1
24373,0,0,2,0,0,46930,24589,30000,300,1,0
24374,1,0,2,0,0,89084,34880,20000,60,1,1
24375,1,1,3,1,0,61018,13924,30000,60,1,1
24376,1,0,1,1,1,71423,31988,30000,60,1,0
24377,0,1,2,0,1,71270,30066,30000,240,0,1
24378,0,0,4,0,0,25916,9178,60000,240,1,1
24379,1,1,1,1,0,97233,10271,50000,120,0,1
24380,1,1,0,0,0,83568,36566,40000,60,1,1
24381,1,0,3,1,1,66947,46618,50000,360,1,1
24382,1,1,0,1,0,74514,,40000,120,1,1
24383,1,1,1,0,1,81092,44204,30000,360,1,1
24384,1,0,2,0,1,1048,13593,20000,360,0,1
24385,1,1,2,0,1,81407,14325,30000,360,1,1
24386,1,0,0,1,1,49682,25394,10000,360,1,1
24387,1,0,3,1,1,31092,15990,60000,180,0,1
24388,1,1,4,1,1,63852,49997,40000,120,1,1
24389,0,1,2,0,1,37025,41661,60000,180,0,1
24390,0,1,4,0,1,21020,28277,60000,120,1,1
24391,1,1,2,0,0,17878,10249,50000,120,1,1
24392,0,0,4,0,1,59501,11003,10000,240,1,1
24393,1,0,2,0,1,84108,13296,30000,180,1,1
24394,1,0,1,0,1,20685,29313,10000,240,1,1
24395,1,1,4,1,0,61475,40714,20000,300,1,0
24396,0,1,3,1,0,59427,30305,40000,120,1,0
24397,1,0,3,1,1,25760,17195,10000,180,0,0
24398,0,1,2,0,1,62029,30582,40000,60,1,1
24399,0,1,1,0,1,90673,26675,10000,120,1,1
24400,1,1,4,0,1,5539,46515,40000,120,1,1
24401,0,1,1,1,1,38288,41249,40000,360,1,1
24402,1,0,0,0,0,49209,31317,60000,360,0,1
24403,1,0,3,1,0,29889,20403,30000,60,1,1
24404,1,1,0,1,1,74119,46911,20000,60,1,1
24405,1,0,3,0,0,86310,10661,10000,360,0,1
24406,0,1,3,0,0,8516,22621,60000,60,1,0
24407,1,0,4,0,1,24276,22751,50000,360,1,1
24408,0,0,0,0,1,82934,19191,50000,120,1,1
24409,1,1,3,0,1,31556,9811,60000,180,1,1
24410,1,0,0,1,0,4584,46381,10000,300,1,1
24411,0,0,3,0,1,13703,20755,30000,300,1,1
24412,0,1,4,1,0,48195,47512,30000,180,1,1
24413,1,0,1,0,0,34662,22674,10000,60,1,1
24414,0,1,1,0,0,26461,42982,40000,300,1,1
24415,1,0,4,1,1,78781,4855,30000,120,0,0
24416,0,1,1,1,1,45403,35280,30000,240,0,0
24417,0,1,0,0,1,32024,25578,10000,60,1,1
24418,0,1,1,0,0,10513,14389,30000,240,0,0
24419,1,0,1,1,1,11114,41581,30000,240,1,0
24420,0,1,3,0,1,75336,28734,20000,60,0,1
24421,0,1,4,0,0,8028,,40000,180,1,1
24422,1,0,4,0,0,37445,26678,50000,120,1,0
24423,1,0,2,0,0,40856,27207,20000,240,1,1
24424,0,1,0,1,1,13781,9183,10000,360,1,0
24425,0,0,0,0,0,11540,41298,10000,300,1,1
24426,0,1,3,1,0,93856,21452,60000,120,1,1
24427,1,0,1,0,1,8919,23852,40000,360,0,1
24428,0,1,2,0,1,44652,42577,60000,300,1,0
24429,1,0,2,0,1,39453,44921,40000,120,0,1
24430,0,0,2,1,0,38856,35794,60000,300,1,0
24431,1,0,2,0,1,67019,18585,60000,180,1,1
24432,0,1,0,0,1,29656,9167,40000,300,1,1
24433,1,1,3,0,1,85562,36633,20000,180,0,0
24434,1,0,4,1,1,18925,14832,20000,120,1,1
24435,1,0,4,0,0,76183,29857,20000,120,1,1
24436,1,1,3,1,1,74024,,50000,240,1,1
24437,1,1,3,0,1,18016,45328,50000,180,0,1
24438,1,1,2,0,1,36128,38316,30000,300,1,1
24439,0,0,2,0,1,50641,19524,40000,240,1,0
24440,0,1,2,0,1,61034,14627,50000,300,1,1
24441,0,1,4,0,1,93157,,60000,360,1,0
24442,1,0,3,0,0,60485,17430,40000,360,1,1
24443,0,0,0,1,1,98811,36770,40000,180,1,1
24444,1,1,3,0,0,75858,5586,30000,360,0,1
24445,1,1,0,0,0,51055,,50000,60,1,1
24446,1,1,0,1,1,8607,,60000,180,0,1
24447,1,1,0,1,0,36049,43684,40000,180,0,1
24448,1,0,1,0,0,32193,25608,30000,360,1,1
24449,1,1,4,1,0,22561,37851,20000,60,1,1
24450,1,0,2,0,1,99408,9601,20000,240,0,0
24451,0,1,2,0,1,26985,44857,10000,300,0,0
24452,1,1,4,0,0,29959,29877,10000,360,1,1
24453,1,1,1,0,0,66092,21291,50000,300,0,0
24454,1,0,4,0,1,49027,45008,20000,120,1,0
24455,1,1,1,0,1,48873,3755,60000,240,1,0
24456,1,0,3,1,1,41367,45543,10000,60,1,0
24457,1,0,1,1,1,2940,1438,40000,60,1,1
24458,1,0,1,0,1,89429,48656,50000,120,1,0
24459,1,1,2,1,1,98562,4861,40000,120,1,0
24460,1,0,0,0,1,71534,30451,60000,300,1,1
24461,1,1,4,1,1,55181,44634,50000,180,1,1
24462,0,1,0,0,0,45329,28561,30000,240,1,0
24463,0,1,3,1,1,19856,34671,60000,240,1,1
24464,0,0,0,1,1,39798,43899,10000,180,1,1
24465,1,0,3,1,0,87387,40126,20000,180,0,0
24466,0,1,1,1,0,10192,20728,50000,360,1,1
24467,0,1,3,0,0,94518,,50000,240,0,1
24468,0,1,4,1,0,94288,16087,60000,60,1,0
24469,1,0,4,1,1,82268,3059,20000,60,1,1
24470,0,1,4,1,1,92060,1706,30000,180,1,1
24471,1,0,1,1,1,98478,14071,30000,60,1,0
24472,0,0,4,0,0,58684,9695,60000,60,0,1
24473,1,1,0,1,1,6413,26066,40000,240,0,0
24474,0,0,2,0,1,12696,28935,10000,120,1,0
24475,1,0,1,0,1,55663,19639,20000,360,0,0
24476,1,1,1,0,0,97691,47705,30000,180,1,1
24477,0,0,3,0,0,71399,2479,50000,300,1,0
24478,1,0,0,0,1,45637,10183,30000,300,1,1
24479,0,1,2,0,0,25145,30371,10000,180,1,0
24480,0,1,3,0,1,32315,,40000,360,1,1
24481,0,1,0,1,1,23382,36695,40000,360,1,1
24482,1,0,2,1,0,5190,4284,10000,300,0,1
24483,0,0,2,0,1,31796,34781,40000,360,1,1
24484,0,0,3,0,1,9548,45888,30000,360,1,1
24485,1,0,4,0,1,17697,28723,30000,180,1,1
24486,1,1,2,1,0,42177,2057,40000,180,1,1
24487,1,0,1,0,1,52966,11747,30000,360,0,1
24488,1,1,2,0,1,97525,24078,60000,180,1,1
24489,1,0,2,0,1,54544,,40000,180,1,1
24490,1,1,1,1,1,26633,40136,20000,360,1,1
24491,1,0,0,0,1,55324,8588,10000,240,1,1
24492,1,1,4,1,0,63871,26510,60000,360,1,0
24493,0,0,1,0,1,70017,30412,30000,360,0,1
24494,0,0,3,1,0,54687,27314,20000,360,0,1
24495,0,1,4,1,0,16948,13933,10000,120,0,0
24496,1,1,3,0,0,62527,43791,50000,180,1,1
24497,1,0,2,0,0,26483,31512,30000,360,1,1
24498,0,0,1,1,1,53212,35983,50000,180,0,1
24499,1,1,2,0,1,14851,42513,30000,240,1,1
24500,1,1,2,0,0,79417,17111,50000,60,0,1
24501,0,0,2,0,1,88772,1762,20000,360,1,1
24502,1,0,2,1,1,80146,8481,20000,120,1,0
24503,1,0,0,0,1,35301,17364,50000,300,1,0
24504,1,0,3,0,1,91629,16985,60000,60,0,1
24505,1,0,3,1,1,79425,16928,20000,240,0,0
24506,0,1,3,1,0,52361,22541,40000,120,1,0
24507,0,1,4,0,0,24898,21854,10000,360,0,0
24508,0,0,3,0,1,76188,23368,30000,180,1,1
24509,1,1,1,0,0,43852,33143,20000,180,0,1
24510,1,1,1,0,1,51398,17464,30000,360,1,0
24511,1,0,1,0,1,38517,32859,10000,120,1,1
24512,1,1,4,1,1,29199,3788,10000,60,1,1
24513,0,0,0,0,1,36972,,60000,120,1,0
24514,1,1,2,1,1,36475,29101,40000,120,1,1
24515,0,0,2,0,1,13564,39738,50000,300,0,1
24516,1,0,4,0,1,86493,17109,40000,180,1,1
24517,1,0,2,1,1,22087,28057,30000,300,1,1
24518,0,0,2,0,1,3736,10924,60000,240,1,0
24519,0,0,4,0,1,19833,25603,20000,240,0,1
24520,1,1,4,1,1,80895,,50000,180,1,0
24521,1,1,0,1,0,34949,12688,50000,120,0,1
24522,1,1,2,0,0,35766,6153,60000,180,1,1
24523,1,1,0,0,1,88042,,20000,60,0,0
24524,1,0,3,1,1,38306,47128,60000,360,1,1
24525,0,0,0,0,0,91519,27376,30000,60,0,1
24526,0,1,0,0,1,5276,24927,20000,60,1,1
24527,0,1,0,0,1,45374,34963,20000,120,1,0
24528,1,1,0,0,1,2719,22075,20000,300,1,0
24529,0,0,2,0,1,33499,47958,30000,60,1,1
24530,0,1,4,0,1,26213,42114,60000,300,1,1
24531,0,1,3,1,1,43456,46600,50000,180,1,1
24532,0,1,1,0,1,35423,22516,10000,180,1,1
24533,1,1,2,0,0,16733,46470,20000,180,1,1
24534,1,0,4,1,1,53480,18049,10000,180,1,1
24535,0,0,3,1,1,1938,25798,50000,60,1,1
24536,0,0,3,1,1,77784,26611,40000,360,1,1
24537,1,1,1,1,0,22642,13875,50000,120,0,1
24538,1,1,3,1,1,31695,17405,60000,300,1,1
24539,0,0,4,1,0,8381,21139,40000,300,1,1
24540,1,1,4,0,1,49697,30394,20000,180,1,1
24541,1,1,3,1,1,53149,26532,10000,120,1,1
24542,1,1,3,0,0,11493,19890,30000,300,0,0
24543,1,1,2,0,1,39197,49458,20000,60,1,1
24544,1,0,0,0,1,86277,21595,50000,120,1,0
24545,1,0,4,1,0,29366,2387,40000,240,1,0
24546,0,0,4,0,0,61807,,20000,300,1,1
24547,1,1,0,1,1,19483,28497,10000,120,1,0
24548,0,1,2,1,1,99135,7540,60000,300,1,1
24549,0,1,1,0,0,22811,4206,20000,60,1,0
24550,0,0,4,0,1,4715,6514,60000,240,1,1
24551,1,1,2,0,1,83379,3377,10000,300,1,1
24552,1,1,0,1,0,7778,22528,20000,240,1,0
24553,1,1,0,1,0,19919,23836,50000,180,0,0
24554,0,0,3,0,1,11176,30046,50000,120,1,0
24555,1,0,0,0,0,11495,25815,50000,120,1,0
24556,1,0,0,0,0,93272,32492,20000,120,1,1
24557,1,1,3,1,1,4481,44555,40000,120,0,1
24558,1,1,4,1,0,85492,7437,10000,360,1,0
24559,0,0,3,0,1,44010,,50000,240,0,0
24560,1,1,0,1,1,31771,2452,20000,240,1,1
24561,1,1,0,1,1,52765,2422,10000,120,0,1
24562,0,0,1,1,1,85446,11076,10000,60,1,1
24563,1,1,1,0,1,50674,40800,50000,60,1,1
24564,0,1,4,0,0,55423,4476,20000,180,1,1
24565,0,1,3,0,0,96922,6264,60000,300,1,1
24566,1,1,2,1,1,17182,13294,10000,240,0,0
24567,1,0,4,0,1,62173,21984,60000,300,0,0
24568,0,1,1,1,0,31592,48639,20000,60,1,1
24569,1,1,1,0,1,37230,42531,50000,180,0,1
24570,0,0,3,1,0,79659,29960,10000,180,0,1
24571,0,0,4,1,0,71004,17300,10000,180,1,0
24572,1,0,1,0,1,70962,26854,20000,60,0,1
24573,0,0,2,1,1,67699,30261,60000,120,0,1
24574,1,1,3,0,1,22293,18549,50000,300,0,1
24575,1,1,2,0,0,1138,37953,50000,180,1,1
24576,0,0,0,0,1,85157,27830,40000,60,0,1
24577,1,0,1,0,1,21968,14694,10000,120,0,1
24578,1,0,4,0,0,44653,38077,20000,120,1,1
24579,1,0,4,1,0,61615,18974,60000,60,1,0
24580,1,0,4,1,1,83798,42191,50000,300,1,1
24581,0,1,3,0,1,89097,21118,20000,60,0,1
24582,1,0,4,0,1,90412,19438,40000,60,1,0
24583,1,1,3,0,0,59883,44684,60000,240,1,1
24584,0,1,4,0,1,12877,48648,40000,240,1,0
24585,1,1,2,0,1,27296,33635,10000,60,0,1
24586,1,1,0,0,1,20779,11077,60000,180,1,0
24587,1,1,0,0,1,34172,48645,30000,300,1,1
24588,1,0,4,1,1,37446,4600,20000,360,1,1
24589,1,1,4,0,1,31371,30326,20000,300,0,1
24590,1,1,2,0,0,56489,39589,60000,120,1,1
24591,1,1,1,1,1,94387,3179,40000,180,0,1
24592,1,1,4,1,0,39357,39324,10000,180,1,1
24593,1,1,1,1,1,66062,38025,50000,360,1,1
24594,0,0,0,1,1,45142,12648,10000,60,0,0
24595,0,1,1,0,0,85022,14507,10000,300,1,1
24596,1,1,0,1,0,74358,,50000,60,1,0
24597,1,1,1,1,1,91497,23790,60000,60,1,1
24598,0,1,0,0,1,3432,36253,10000,300,1,1
24599,1,1,2,0,1,91405,38910,60000,300,1,0
24600,0,1,1,0,0,17872,48412,20000,60,0,1
24601,1,0,0,1,1,22843,24060,20000,300,1,0
24602,1,1,3,1,1,46095,19723,40000,180,1,1
24603,0,1,3,1,0,64539,37539,40000,180,1,1
24604,1,1,3,1,1,12868,31465,10000,120,0,1
24605,1,1,3,1,1,59467,11797,60000,300,1,0
24606,1,1,3,0,1,78330,4194,20000,120,0,1
24607,0,0,0,0,1,45308,32693,40000,60,1,1
24608,0,0,2,0,1,75911,13924,60000,180,1,1
24609,1,0,0,0,1,4170,42630,20000,120,1,0
24610,1,1,4,0,0,39567,40625,30000,300,1,1
24611,0,1,4,0,0,13153,20425,50000,240,1,0
24612,0,1,2,0,0,12132,41385,50000,60,1,0
24613,1,0,0,0,0,81087,33629,20000,360,1,0
24614,1,1,4,0,1,76566,,30000,180,1,1
24615,1,1,3,1,0,27617,3643,50000,360,1,1
24616,1,1,3,1,0,75186,19846,40000,360,0,1
24617,1,1,1,0,1,34820,12986,40000,180,1,0
24618,1,1,4,0,1,61408,6481,20000,300,1,1
24619,1,0,3,0,0,59186,19981,10000,360,0,0
24620,0,1,0,0,1,97443,3048,10000,300,0,0
24621,0,0,1,0,0,51227,41719,40000,360,1,0
24622,1,0,3,0,1,39879,26234,40000,240,1,1
24623,1,1,4,0,0,94942,25615,20000,60,0,1
24624,0,1,3,0,1,73775,21668,10000,180,1,0
24625,1,1,0,1,1,28611,16398,30000,300,0,1
24626,0,1,0,0,1,69336,28533,20000,240,1,1
24627,0,1,0,0,0,4238,34172,40000,120,1,0
24628,1,1,1,0,1,10362,21575,10000,240,0,1
24629,1,1,4,0,1,98868,21633,60000,360,1,1
24630,0,0,0,1,0,17475,33069,30000,240,1,1
24631,0,0,3,1,1,46310,10948,20000,300,1,0
24632,0,1,2,0,1,76243,29624,10000,60,1,0
24633,0,0,0,0,0,91580,23340,30000,360,1,1
24634,1,1,0,0,1,63562,,30000,180,1,0
24635,1,0,2,1,0,81129,27426,60000,180,1,1
24636,1,1,3,0,1,43844,4921,40000,300,0,1
24637,1,0,0,1,1,7710,47894,20000,300,1,1
24638,1,1,2,0,1,95108,36277,60000,300,1,1
24639,0,0,1,0,1,92455,1512,30000,120,1,1
24640,0,1,4,0,0,91986,27496,10000,60,1,1
24641,0,0,0,0,1,36279,6032,30000,60,0,1
24642,1,1,3,0,1,26786,2569,20000,120,1,1
24643,0,1,1,1,0,12567,7728,30000,120,1,1
24644,1,0,3,1,0,60534,,10000,360,0,1
24645,0,1,3,1,1,29156,34723,20000,120,1,0
24646,0,0,1,0,1,22647,42470,10000,60,0,1
24647,1,1,0,0,0,44322,10851,20000,60,1,1
24648,0,0,1,1,1,79627,24823,50000,360,1,1
24649,1,1,0,1,0,90885,49331,30000,300,0,1
24650,0,1,3,1,1,7074,27462,50000,240,0,0
24651,1,1,4,0,1,18672,31183,40000,60,1,1
24652,0,0,0,1,1,81576,15497,10000,300,1,1
24653,1,1,4,1,1,16190,18971,10000,60,1,1
24654,1,1,1,0,0,95159,11346,60000,240,1,1
24655,1,0,3,0,0,35899,38052,60000,360,1,0
24656,1,0,3,0,1,17940,4902,10000,120,0,1
24657,1,0,4,0,1,16028,46756,50000,120,1,0
24658,0,1,1,1,0,68816,,40000,120,1,1
24659,1,1,1,1,0,44919,16100,40000,300,0,1
24660,1,0,2,1,0,95135,14562,50000,120,1,1
24661,1,1,1,0,1,10217,20497,50000,360,1,1
24662,1,0,0,0,1,90874,,60000,360,0,1
24663,1,1,4,0,0,48067,24649,40000,240,1,1
24664,0,1,1,0,0,50937,47092,30000,60,1,0
24665,1,1,3,1,1,40155,48408,60000,60,0,1
24666,1,1,0,1,0,98753,26982,10000,300,0,1
24667,1,1,3,1,0,44012,47565,20000,60,0,1
24668,1,0,0,0,1,11213,8761,40000,60,0,1
24669,0,1,2,0,1,90599,45884,60000,360,1,1
24670,1,0,4,1,0,9068,40782,50000,180,1,0
24671,1,0,3,0,1,9741,37040,40000,60,0,1
24672,1,1,4,1,1,61295,31025,30000,360,1,0
24673,0,0,0,0,1,94423,18431,50000,300,1,1
24674,1,1,4,0,1,97378,12774,50000,60,0,1
24675,0,1,2,1,1,89962,45675,20000,60,0,0
24676,0,1,3,0,0,55594,6406,40000,180,0,1
24677,1,0,3,0,0,19601,40301,50000,180,1,1
24678,1,0,2,0,1,90920,,50000,240,0,0
24679,1,0,4,1,0,84688,39827,50000,180,0,1
24680,1,0,1,0,1,78225,36315,10000,180,0,1
24681,1,0,2,1,1,29363,38711,10000,120,1,0
24682,0,1,4,1,1,9581,5518,50000,120,0,1
24683,0,0,4,1,1,12341,46138,20000,120,1,0
24684,1,0,2,1,0,88797,31309,10000,180,1,1
24685,0,1,4,1,1,75727,5877,40000,240,0,1
24686,1,1,4,1,0,17528,24360,30000,240,0,0
24687,0,0,4,1,0,2029,34114,60000,60,0,1
24688,0,1,3,1,0,15589,29552,50000,300,0,1
24689,1,0,1,0,1,77711,6380,20000,360,1,0
24690,1,1,0,0,1,2507,44932,40000,240,1,1
24691,1,1,0,0,0,22187,41253,10000,180,1,0
24692,1,0,2,0,1,62621,36368,40000,60,1,0
24693,1,0,2,0,0,96139,8798,20000,300,1,1
24694,1,1,0,0,1,1560,43238,30000,360,1,1
24695,1,0,4,1,1,67932,8675,10000,120,0,0
24696,1,0,1,0,1,79031,,60000,300,1,0
24697,0,0,2,1,1,19278,16780,10000,300,1,0
24698,1,1,3,0,1,17324,45700,40000,180,1,1
24699,1,1,3,0,1,43455,16049,40000,60,0,1
24700,1,0,4,0,0,8114,26915,40000,240,0,1
24701,1,1,2,0,0,79727,20757,10000,60,1,1
24702,0,1,1,1,0,92171,3084,20000,360,0,0
24703,1,1,4,0,1,3467,13065,60000,240,1,1
24704,0,1,3,0,1,37834,36523,50000,60,1,1
24705,1,0,2,1,1,44452,31747,60000,120,0,1
24706,1,0,3,0,1,86182,18331,60000,120,1,1
24707,1,0,0,0,0,4591,2835,60000,60,0,0
24708,1,1,2,0,0,2327,46077,60000,240,1,1
24709,1,1,2,0,0,1080,16051,60000,60,0,1
24710,1,0,3,0,0,6207,25178,30000,360,1,1
24711,1,0,0,1,1,89473,3846,10000,240,1,1
24712,1,0,3,1,1,26205,23303,30000,300,1,0
24713,0,1,0,0,0,76875,3364,20000,60,1,1
24714,1,1,3,1,0,32604,38006,10000,180,1,0
24715,0,1,0,0,0,69042,46399,60000,180,1,0
24716,0,1,0,1,0,8039,41695,30000,60,1,1
24717,0,0,3,0,0,6102,10096,10000,180,0,1
24718,1,0,4,0,0,22512,29784,50000,180,1,0
24719,0,0,3,0,0,11522,,30000,300,1,1
24720,0,0,2,0,0,85571,1414,50000,180,1,1
24721,1,0,2,0,1,53970,,60000,240,1,1
24722,1,1,4,0,1,96812,43998,20000,60,1,0
24723,0,1,3,0,1,12956,5376,10000,180,1,1
24724,1,0,4,1,0,27233,38251,60000,120,1,1
24725,1,0,0,0,0,84558,15657,40000,60,1,1
24726,1,0,0,1,1,71231,38072,40000,180,1,1
24727,1,1,0,0,1,68814,38136,10000,60,0,0
24728,1,0,2,1,0,46154,45705,30000,60,0,1
24729,1,0,1,1,0,57946,23950,40000,360,0,1
24730,0,0,4,0,1,12327,33369,50000,300,1,1
24731,1,0,2,0,1,89035,28127,10000,360,1,1
24732,1,1,4,0,0,93579,18295,40000,60,1,1
24733,1,1,2,0,1,92455,33974,30000,300,0,0
24734,1,1,1,1,0,33155,47344,20000,180,0,1
24735,1,0,0,0,1,92952,,10000,360,1,0
24736,0,0,4,0,1,88412,11714,10000,300,1,1
24737,0,0,0,0,1,31077,43759,60000,60,0,1
